,meetboutidentificatie,adres,locatie,status_id,status_omschrijving,vervaldatum,merk_id,merk_omschrijving,xmuurvlak,ymuurvlak,windrichting,bouwblok_code,geometrie,publiceerbaar
10440,21381173,Soeteboomstraat 14  8                          pakje AN 11,,1,Actueel,,2,Kleine ronde bout,,,,RC19,POINT (121614.9 492325.8),J
10441,21381174,Soeteboomstraat 14a 1                          pakje AN 11,,1,Actueel,,2,Kleine ronde bout,,,,RC19,POINT (121618.3 492321.3),J
10442,21381175,Soeteboomstraat 14a 2                          pakje AN 11,,1,Actueel,,2,Kleine ronde bout,,,,RC19,POINT (121620.7 492314.6),J
10443,21381176,Soeteboomstraat 14a 3                          pakje AN 11,,1,Actueel,,2,Kleine ronde bout,,,,RC19,POINT (121621.5 492323.2),J
10444,21381177,Soeteboomstraat 14a 4                          pakje AN 11,,1,Actueel,,2,Kleine ronde bout,,,,RC19,POINT (121625.0 492316.3),J
10445,21381178,Soeteboomstraat 18  1                          pakje AN 11,,1,Actueel,,2,Kleine ronde bout,,,,RC19,POINT (121628.5 492345.7),J
10446,21381179,Soeteboomstraat 18  2                          pakje AN 11,,1,Actueel,,2,Kleine ronde bout,,,,RC19,POINT (121630.6 492339.7),J
10447,21381180,Soeteboomstraat 18  3                          pakje AN 11,,1,Actueel,,2,Kleine ronde bout,,,,RC19,POINT (121634.2 492336.3),J
10448,21381181,Soeteboomstraat 18  4                          pakje AN 11,,1,Actueel,,2,Kleine ronde bout,,,,RC19,POINT (121635.3 492330.9),J
10449,22081188,Polluxplein 28,,1,Actueel,,17,RVS-bout,101.0,41.0,ZW,PB52,POINT (121108.2 491758.2),J
10450,22081189,Polluxstraat 6,,1,Actueel,,17,RVS-bout,-103.0,34.0,NW,PB52,POINT (121111.9 491774.6),J
10451,22081190,Orionstraat 59,,1,Actueel,,17,RVS-bout,-91.0,43.0,NO,PB52,POINT (121127.0 491793.0),J
10452,22081191,Orionstraat 51,,1,Actueel,,17,RVS-bout,-76.0,48.0,NO,PB52,POINT (121145.3 491778.8),J
10453,22081192,Zonneweg 39,,1,Actueel,,17,RVS-bout,-96.0,43.0,ZO,PB52,POINT (121170.5 491748.4),J
10454,22081193,Zonneweg 29,,1,Actueel,,17,RVS-bout,67.0,53.0,ZO,PB52,POINT (121151.9 491724.6),J
10455,22081194,Zonneweg 41,(in kolom),1,Actueel,,17,RVS-bout,-22.0,28.0,ZO,PB48,POINT (121191.0 491773.6),J
10456,22081195,Orionstraat 40,,1,Actueel,,17,RVS-bout,-40.0,54.0,ZW,PB48,POINT (121174.5 491774.8),J
10457,22081196,Orionstraat 50,,1,Actueel,,17,RVS-bout,-54.0,-49.0,ZW,PB48,POINT (121152.0 491792.6),J
10458,22081197,Orionstraat 56,,1,Actueel,,17,RVS-bout,140.0,48.0,ZW,PB48,POINT (121136.3 491804.8),J
10459,22081198,Polluxstraat 10,,1,Actueel,,17,RVS-bout,-113.0,34.0,NW,PB48,POINT (121142.6 491814.2),J
10460,22081199,Siriusstraat 31,,1,Actueel,,17,RVS-bout,-105.0,44.0,NO,PB48,POINT (121166.3 491831.0),J
10461,22081200,Zonneplein 11,(in zijgevel),1,Actueel,,17,RVS-bout,22.0,38.0,NW,PB48,POINT (121183.5 491816.6),J
10462,22081201,Orionstraat 58,,1,Actueel,,17,RVS-bout,-84.0,56.0,ZW,PB47,POINT (121127.4 491811.7),J
10463,22081202,Orionstraat 66,,1,Actueel,,17,RVS-bout,-84.0,37.0,ZW,PB47,POINT (121109.0 491826.3),J
10464,22081203,Orionstraat 76,,1,Actueel,,17,RVS-bout,120.0,46.0,ZW,PB47,POINT (121085.2 491844.8),J
10465,22081204,Maanstraat 42,,1,Actueel,,17,RVS-bout,-70.0,46.0,NW,PB47,POINT (121083.6 491856.4),J
10466,22081205,Maanstraat 52,(X = uit raam),1,Actueel,,17,RVS-bout,-26.0,40.0,NW,PB47,POINT (121102.2 491880.2),J
10467,22081206,Siriusstraat 47,,1,Actueel,,17,RVS-bout,-107.0,48.0,NO,PB47,POINT (121113.7 491872.2),J
10468,22081207,Siriusstraat 33,,1,Actueel,,17,RVS-bout,116.0,42.0,NO,PB47,POINT (121145.4 491847.3),J
10469,22081208,Polluxstraat 15,,1,Actueel,,17,RVS-bout,-110.0,32.0,ZO,PB47,POINT (121146.6 491835.5),J
10470,22081209,Siriusstraat 24,(in pilaar),1,Actueel,,17,RVS-bout,20.0,71.0,ZW,PB43,POINT (121192.3 491823.5),J
10471,22081210,Siriusstraat 26,,1,Actueel,,17,RVS-bout,-64.0,37.0,ZW,PB43,POINT (121179.1 491833.5),J
10472,22081211,Siriusstraat 32,,1,Actueel,,17,RVS-bout,115.0,46.0,ZW,PB43,POINT (121163.5 491845.8),J
10473,22081212,Siriusstraat 40,,1,Actueel,,17,RVS-bout,100.0,38.0,ZW,PB43,POINT (121145.0 491860.2),J
10474,22081213,Steenbokstraat 2,,1,Actueel,,17,RVS-bout,-60.0,27.0,NW,PB43,POINT (121151.2 491869.6),J
10475,22081214,Steenbokstraat 10,,1,Actueel,,17,RVS-bout,38.0,26.0,NW,PB43,POINT (121163.7 491885.0),J
10476,22081215,Agrostraat 39,,1,Actueel,,17,RVS-bout,-115.0,45.0,NO,PB43,POINT (121170.8 491893.6),J
10477,22081216,Agrostraat 33,,1,Actueel,,17,RVS-bout,110.0,42.0,NO,PB43,POINT (121186.8 491881.0),J
10478,22081217,Agrostraat 25,,1,Actueel,,17,RVS-bout,94.0,34.0,NO,PB43,POINT (121205.3 491866.5),J
10479,22081218,Steenbokstraat 1,,1,Actueel,,17,RVS-bout,121.0,27.0,ZO,PB42,POINT (121138.7 491866.1),J
10480,22081219,Siriusstraat 44,,1,Actueel,,17,RVS-bout,67.0,45.0,ZW,PB42,POINT (121119.5 491880.2),J
10481,22081220,Maanstraat 54,,1,Actueel,,17,RVS-bout,-115.0,50.0,NW,PB42,POINT (121109.3 491889.2),J
10482,22081221,Maanstraat 68,,1,Actueel,,17,RVS-bout,98.0,63.0,NW,PB42,POINT (121134.1 491920.9),J
10483,22081222,Agrostraat 41,,1,Actueel,,17,RVS-bout,87.0,46.0,NO,PB42,POINT (121153.0 491907.5),J
10484,22081223,Steenbokstraat 15,,1,Actueel,,17,RVS-bout,-46.0,23.0,ZO,PB42,POINT (121164.0 491898.3),J
10485,22081224,Planetenplein 1,,1,Actueel,,17,RVS-bout,60.0,68.0,NO,PB37,POINT (121213.6 491922.0),J
10486,22081225,Planetenstraat 7,,1,Actueel,,17,RVS-bout,-112.0,23.0,ZO,PB37,POINT (121207.2 491912.7),J
10487,22081226,Planetenstraat 1,,1,Actueel,,17,RVS-bout,117.0,33.0,ZO,PB37,POINT (121195.1 491897.4),J
10488,22081227,Agrostraat 34,,1,Actueel,,17,RVS-bout,-86.0,41.0,ZW,PB37,POINT (121184.0 491895.5),J
10489,22081228,Agrostraat 48,(x uit raam),1,Actueel,,17,RVS-bout,-40.0,38.0,ZW,PB37,POINT (121154.4 491918.6),J
10490,22081229,Maanstraat 70,,1,Actueel,,17,RVS-bout,-69.0,60.0,NW,PB37,POINT (121141.2 491929.9),J
10491,22081230,Maanstraat 80,,1,Actueel,,17,RVS-bout,32.0,68.0,NW,PB37,POINT (121160.0 491953.8),J
10492,24881018,Wervershoofstraat 16 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,7.0,30.0,W,QM23,POINT (124499.9 489470.7),J
10493,24881019,Wervershoofstraat 12 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,15.0,35.0,W,QM23,POINT (124495.2 489461.2),J
10494,24881020,Wervershoofstraat 10 (def.meting ND 89).,x = v.a. deurpost,1,Actueel,,2,Kleine ronde bout,371.0,39.0,W,QM23,POINT (124492.7 489456.1),J
10495,24881021,Wervershoofstraat 2 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,-19.0,39.0,W,QM23,POINT (124483.2 489437.0),J
10496,24881022,Kleine Diestraat 1 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,-16.0,93.0,N,QM24,POINT (124474.9 489419.9),J
10497,24881023,Kleine Diestraat 5 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,58.0,99.0,N,QM24,POINT (124502.1 489411.2),J
10498,24881024,Kleine Diestraat 8 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,11.0,90.0,N,QM24,POINT (124514.7 489407.2),J
10499,24881025,Wervershoofstraat 1 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,11.0,88.0,O,QM22,POINT (124473.0 489447.9),J
10500,22181040,Twiskestraat 18,(pakje AN 11),1,Actueel,,2,Kleine ronde bout,-2.0,93.0,Z,RD18,POINT (121792.9 492212.5),J
10501,22181041,Twiskestraat 18,(pakje AN 11),1,Actueel,,2,Kleine ronde bout,4.0,84.0,N,RD18,POINT (121795.1 492217.3),J
10502,22181042,Twiskestraat 18,(pakje AN 11),1,Actueel,,2,Kleine ronde bout,-7.0,89.0,N,RD18,POINT (121789.9 492220.0),J
10503,22181043,Twiskestraat 18,(pakje AN 11),1,Actueel,,2,Kleine ronde bout,7.0,83.0,Z,RD18,POINT (121787.2 492215.5),J
10504,22181046,Twiskestraat 21,(pakje AN 11),1,Actueel,,2,Kleine ronde bout,-8.0,99.0,NO,RD18,POINT (121824.9 492245.5),J
10505,22181047,Twiskestraat 21,(pakje AN 11)(!meterbaakje!),1,Actueel,,2,Kleine ronde bout,6.0,93.0,NO,RD18,POINT (121832.1 492242.3),J
10506,22181048,Twiskestraat 21,(pakje AN 11),1,Actueel,,2,Kleine ronde bout,5.0,92.0,ZW,RD18,POINT (121822.5 492240.3),J
10507,22181049,Twiskestraat 21,(pakje AN 11),1,Actueel,,2,Kleine ronde bout,-13.0,80.0,ZW,RD18,POINT (121833.0 492235.7),J
10508,22181050,Twiskestraat 22,(pakje AN 11),1,Actueel,,2,Kleine ronde bout,3.0,95.0,O,RD18,POINT (121802.1 492228.3),J
10509,22181051,Twiskestraat 22,(pakje AN 11),1,Actueel,,2,Kleine ronde bout,-7.0,95.0,O,RD18,POINT (121803.7 492231.5),J
10510,22181052,Twiskestraat 22,(pakje AN 11),1,Actueel,,2,Kleine ronde bout,-10.0,81.0,N,RD18,POINT (121804.5 492236.9),J
10511,22181053,Twiskestraat 22,(pakje AN 11),1,Actueel,,2,Kleine ronde bout,,,,RD18,POINT (121799.5 492238.1),J
10512,22181054,Twiskestraat 22,(pakje AN 11),1,Actueel,,2,Kleine ronde bout,,,,RD18,POINT (121796.9 492235.3),J
10513,22181055,Twiskestraat 22,(pakje AN 11),1,Actueel,,2,Kleine ronde bout,,,,RD18,POINT (121795.4 492230.8),J
10514,22181056,Twiskestraat 23,(pakje AN 11),1,Actueel,,2,Kleine ronde bout,,,,RD18,POINT (121834.4 492246.7),J
10515,22181057,Twiskestraat 23,(pakje AN 11),1,Actueel,,2,Kleine ronde bout,,,,RD18,POINT (121827.9 492249.7),J
10516,22181058,Stoombootweg 17,,1,Actueel,,16,Koperen bout,64.0,18.0,O,RD18,POINT (121862.4 492187.6),N
10517,22181059,Twiskestraat 13,,1,Actueel,,16,Koperen bout,-6.0,10.0,W,RD18,POINT (121804.1 492206.4),N
10518,22181060,Twiskestraat 8A,,1,Actueel,,16,Koperen bout,6.0,18.0,W,RD18,POINT (121748.0 492223.6),N
10519,22181061,Twiskestraat 13,,1,Actueel,,16,Koperen bout,7.0,11.0,Z,RD18,POINT (121807.6 492203.1),N
10520,22181062,Twiskestraat 13,,1,Actueel,,16,Koperen bout,18.0,8.0,O,RD18,POINT (121811.2 492201.5),N
10521,22181063,Twiskestraat 13,,1,Actueel,,16,Koperen bout,8.0,17.0,N,RD18,POINT (121813.9 492206.9),N
10522,22181064,Twiskestraat 15,,1,Actueel,,16,Koperen bout,2.0,20.0,O,RD18,POINT (121814.6 492210.4),N
10523,22181065,Twiskestraat 13,,1,Actueel,,16,Koperen bout,-44.0,15.0,N,RD18,POINT (121806.7 492210.6),N
10524,22181066,Twiskestraat 15,,1,Actueel,,16,Koperen bout,9.0,12.0,Z,RD18,POINT (121808.1 492213.7),N
10525,22181067,Twiskestraat 15,,1,Actueel,,16,Koperen bout,5.0,9.0,W,RD18,POINT (121810.3 492218.1),N
10526,22181068,Twiskestraat 23,,1,Actueel,,16,Koperen bout,4.0,5.0,Z,RD18,POINT (121829.7 492249.1),N
10527,22181069,Twiskestraat 8A,,1,Actueel,,16,Koperen bout,-4.0,10.0,W,RD18,POINT (121755.0 492220.1),N
10528,22181070,Twiskestraat 8A,,1,Actueel,,16,Koperen bout,-18.0,18.0,Z,RD18,POINT (121759.5 492219.7),N
10529,22181071,Twiskestraat 20,,1,Actueel,,16,Koperen bout,-5.0,28.0,O,RD18,POINT (121799.3 492223.6),N
10530,22181072,Twiskestraat 20,,1,Actueel,,16,Koperen bout,-17.0,18.0,Z,RD18,POINT (121797.0 492219.3),N
10531,22181073,Twiskestraat 20,(hulpstuk),1,Actueel,,16,Koperen bout,-28.0,12.0,N,RD18,POINT (121789.7 492228.9),N
10532,22181074,Stoombootweg 23B,,1,Actueel,,16,Koperen bout,5.0,9.0,O,RD18,POINT (121878.7 492247.1),N
10533,25181151,Bentinckstraat 19,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,,,,AB17,POINT (120101.0 488570.0),J
10534,25181152,Bentinckstraat 21,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,,,,AB17,POINT (120099.0 488567.0),J
10535,25181153,Bentinckstraat 23,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,,,,AB17,POINT (120096.0 488564.0),J
10536,25181154,Bentinckstraat 25,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120092.0 488560.0),J
10537,25181155,Bentinckstraat 27,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120089.0 488557.0),J
10538,25181156,Bentinckstraat 29,(def.meting IJ 172),3,Vervallen,2014-04-16,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120085.0 488554.0),J
10539,25181157,Bentinckstraat 31,(def.meting IJ 172),3,Vervallen,2014-04-16,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120082.0 488551.0),J
10540,25181158,Bentinckstraat 33,(def.meting IJ 172),3,Vervallen,2014-04-16,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120079.0 488548.0),J
10541,25181159,Bentinckstraat 35,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120076.0 488545.0),J
10542,25181160,Fannius Scholtenstraat 67,in de Bentinckstraat (def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120069.0 488538.0),J
10543,25181161,Fannius Scholtenstraat 69,(def.meting IJ 172),3,Vervallen,2014-04-16,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120071.0 488532.0),J
10544,25181162,Fannius Scholtenstraat 71,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120076.0 488528.0),J
10545,25181163,Fannius Scholtenstraat 73,(def.meting IJ 172),3,Vervallen,2014-04-16,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120079.0 488524.0),J
10546,25181164,Fannius Scholtenstraat 75,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120083.0 488521.0),J
10547,25181165,Fannius Scholtenstraat 77,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120085.0 488518.0),J
10548,25181166,Fannius Scholtenstraat 79,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120091.0 488513.0),J
10549,25181167,Van Hogendorpstraat 86,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120104.0 488515.0),J
10550,25181168,Van Hogendorpstraat 84,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120107.0 488518.0),J
10551,25181169,Van Hogendorpstraat 82,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120110.0 488522.0),J
10552,25181170,Van Hogendorpstraat 78,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120115.0 488527.0),J
10553,25181171,Van Hogendorpstraat 76,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120119.0 488531.0),J
10554,25181172,Van Hogendorpstraat 74,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120122.0 488534.0),J
10555,25181173,Van Hogendorpstraat 72,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120124.0 488536.0),J
10556,25181174,Van Hogendorpstraat 70,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120127.0 488540.0),J
10557,25181175,Van Hogendorpstraat 68,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120130.0 488543.0),J
10558,25181176,Van Hogendorpstraat 66,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120133.0 488546.0),J
10559,25181177,Van Hogendorpstraat 64,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120137.0 488549.0),J
10560,25181179,Van Hogendorpstraat 58,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120145.0 488557.0),J
10561,25181180,Van Hogendorpstraat 56,(def.meting IJ 172),1,Actueel,,2,Kleine ronde bout,0.0,0.0,,AB17,POINT (120148.0 488560.0),J
10562,25181181,Van Hogendorpstraat 93,(def.meting IJ 172),3,Vervallen,2018-04-17,2,Kleine ronde bout,0.0,0.0,,AB25,POINT (120149.0 488539.0),J
10563,25181182,Van Hogendorpstraat 95,(def.meting IJ 172),3,Vervallen,2018-04-17,2,Kleine ronde bout,0.0,0.0,,AB25,POINT (120146.0 488536.0),J
10564,25181183,Van Hogendorpstraat 97 (def.meting IJ 172).,,3,Vervallen,2018-04-17,2,Kleine ronde bout,,,,AB25,POINT (120143.0 488533.0),J
10565,25181184,Van Hogendorpstraat 99 (def.meting IJ 172).,,3,Vervallen,2004-11-01,2,Kleine ronde bout,,,,AB25,POINT (120140.0 488531.0),J
10566,25181185,Van Hogendorpstraat 101 (def.meting IJ 172).,,3,Vervallen,2018-04-17,2,Kleine ronde bout,,,,AB25,POINT (120137.0 488527.0),J
10567,25181186,Van Hogendorpstraat 103 (def.meting IJ 172).,,3,Vervallen,2018-04-17,2,Kleine ronde bout,,,,AB25,POINT (120134.0 488524.0),J
10568,21281167,Molenwijk 35,(N-gevel achterkant),1,Actueel,,14,Inbusbout,638.0,90.0,O,RB24,POINT (121419.2 492284.2),J
10569,21281168,Molenwijk 35,(N-gevel achterkant),1,Actueel,,14,Inbusbout,1364.0,70.0,O,RB24,POINT (121412.1 492284.0),J
10570,21281169,Molenwijk 35,(N-gevel achterkant),1,Actueel,,14,Inbusbout,2090.0,90.0,O,RB24,POINT (121404.9 492283.8),J
10571,21281170,Molenwijk 39,(achtergevel),1,Actueel,,14,Inbusbout,28.0,100.0,O,RB24,POINT (121402.6 492285.7),J
10572,13681321,Willem Royaardsstraat 4/6,,1,Actueel,,17,RVS-bout,-15.0,20.0,Z,KM02,POINT (120759.0 484377.2),J
10573,13681322,Willem Royaardsstraat 16/18,,1,Actueel,,17,RVS-bout,-15.0,20.0,Z,KM02,POINT (120719.2 484380.8),J
10574,13681323,Guido Gezellestraat 1/3,,1,Actueel,,17,RVS-bout,-20.0,140.0,ZW,KM02,POINT (120687.6 484393.0),J
10575,13681324,Guido Gezellestraat 2,,1,Actueel,,17,RVS-bout,18.0,94.0,NO,KM03,POINT (120669.0 484377.0),J
10576,13681326,Diepenbrockstraat 38/40,,1,Actueel,,17,RVS-bout,28.0,73.0,ZW,KM03,POINT (120624.3 484287.0),J
10577,13681327,Messchaertstraat 2/4,,1,Actueel,,17,RVS-bout,90.0,54.0,N,KM05,POINT (120695.9 484282.7),J
10578,13681328,Messchaertstraat 16/18,,1,Actueel,,17,RVS-bout,35.0,70.0,N,KM05,POINT (120744.9 484278.3),J
10579,13681329,Diepenbrockstraat 12/14,,1,Actueel,,17,RVS-bout,-23.0,64.0,Z,KM05,POINT (120718.1 484216.3),J
10580,13681330,Diepenbrockstraat 28/30,,1,Actueel,,17,RVS-bout,-19.0,58.0,ZO,KM05,POINT (120664.3 484240.8),J
10581,13681331,Mozartkade 1,,1,Actueel,,17,RVS-bout,0.0,25.0,O,KL02,POINT (120711.1 484737.7),J
10582,13681332,Apollolaan 28,,1,Actueel,,17,RVS-bout,0.0,13.0,Z,KL02,POINT (120649.0 484734.7),J
10583,13681333,Apollolaan 30,,1,Actueel,,17,RVS-bout,0.0,18.0,W,KL02,POINT (120640.3 484745.6),J
10584,13681334,Apollolaan 32,,3,Vervallen,2006-12-12,17,RVS-bout,0.0,74.0,Z,KL02,POINT (120628.4 484738.2),J
10585,13681335,Apollolaan 31/33,,1,Actueel,,17,RVS-bout,0.0,79.0,NO,KL06,POINT (120536.6 484748.9),J
10586,13681336,Gerrit van der Veenstraat 2/4,,1,Actueel,,17,RVS-bout,0.0,49.0,ZO,KL06,POINT (120531.6 484714.8),J
10587,13681337,Gerrit van der Veenstraat 4/6,,1,Actueel,,17,RVS-bout,0.0,37.0,ZO,KL06,POINT (120526.8 484710.9),J
10588,13681338,Handelstraat 9/11,,1,Actueel,,17,RVS-bout,-13.0,113.0,NO,KL11,POINT (120509.8 484610.6),J
10589,13681339,Handelstraat 1 hoek Stadionweg,,1,Actueel,,17,RVS-bout,0.0,15.0,O,KL11,POINT (120534.2 484579.9),J
10590,13681340,Dongestraat 8,,1,Actueel,,14,Inbusbout,,,,LC05,POINT (121392.8 484310.8),J
10591,13781000,Kromme-Mijdrechtstraat 23,(in hart van ronde hoek)(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,0.0,30.0,,LK03,POINT (122393.0 484344.0),J
10592,13781701,,,1,Actueel,,17,RVS-bout,,,,LC02,POINT (121451.3 484388.0),J
10593,13781704,,,1,Actueel,,17,RVS-bout,,,,LC14,POINT (121527.9 484053.1),J
10594,13781705,,verdwenen (9/5/2011),1,Actueel,,17,RVS-bout,0.0,0.0,,LF05,POINT (121954.1 484032.4),J
10595,13781706,,,1,Actueel,,17,RVS-bout,,,,LE04,POINT (121680.7 484164.0),J
10596,13781707,,,1,Actueel,,17,RVS-bout,,,,LE04,POINT (121522.7 484154.6),J
10597,13781708,,,1,Actueel,,17,RVS-bout,,,,LC01,POINT (121463.3 484540.8),J
10598,13781709,Maasstraat 25,hoek Churchill-laan,1,Actueel,,17,RVS-bout,0.0,0.0,,LE01,POINT (121478.9 484419.0),J
10599,13781710,,,3,Vervallen,2011-08-16,17,RVS-bout,0.0,0.0,,LG02,POINT (121651.2 484492.0),J
10600,13781711,,,1,Actueel,,99,Onbekend,,,,LK08,POINT (122373.088 484167.198),J
10601,13781712,Maasstraat 24,,1,Actueel,,14,Inbusbout,,,,LC02,POINT (121452.1 484399.2),J
10602,13781713,Rijnstraat 91,,1,Actueel,,99,Onbekend,,,,LK01,POINT (122202.3 484242.9),J
10603,13881002,Amsteldijk 136,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-9.0,17.0,,LK03,POINT (122563.0 484428.0),J
10604,13881003,Vrijheidslaan 15,(x = vanaf ingang)(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,15.0,114.0,,LK03,POINT (122501.0 484418.0),J
10605,13881004,Vrijheidslaan 27,(x = vanaf ingang)(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,20.0,114.0,,LK03,POINT (122450.0 484406.0),J
10606,13881006,Waverstraat 36,(x = vanaf l-kant raam no. 36)(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-77.0,105.0,,LK03,POINT (122464.0 484359.0),J
10607,13881008,Amsteldijk 142 in de Waverstraat,(x = r-kant raam in Waverstraat)(def. meting Sloten 3832),3,Vervallen,2007-04-12,2,Kleine ronde bout,111.0,111.0,,LK03,POINT (122572.0 484383.0),J
10608,13881009,Kromme-Mijdrechtstraat 57,(x = v.a. linkerkant raam)(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-28.0,106.0,,LK05,POINT (122492.0 484231.0),J
10609,13881010,Kromme-Mijdrechtstraat 95,(x = vanaf ingang no. 97)(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-52.0,105.0,,LK05,POINT (122617.0 484213.0),J
10610,13881011,Uiterwaardenstraat 49,(x = vanaf rechterkant raam)(def.meting Sloten 3832),3,Vervallen,2015-07-09,2,Kleine ronde bout,59.0,92.0,,LN05,POINT (122463.0 484014.0),J
10611,13181138,Bessemerstraat 6/8,(y = vanaf plint),1,Actueel,,99,Onbekend,-11.0,7.0,,MD01,POINT (123391.7 485033.7),J
10612,13481000,Patroclosstraat 20,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,16.0,102.0,,KE15,POINT (119483.0 484296.0),J
10613,13481001,Hectorstraat 21,(def.meting Sloten 3832),3,Vervallen,2015-04-20,2,Kleine ronde bout,-16.0,106.0,,KE15,POINT (119439.0 484287.0),J
10614,13481002,Stadionweg 143,in de Hectorstraat (Def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,10.0,105.0,,KE15,POINT (119424.0 484359.0),J
10615,13481003,Olympiaplein 148,in de Patroclosstraat (def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-27.0,109.0,,KE15,POINT (119469.0 484361.0),J
10616,13481004,Amazonenstraat 2,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-34.0,98.0,,KE05,POINT (119295.0 484294.0),J
10617,13481005,Amazonenstraat 24,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-46.0,112.0,,KE05,POINT (119228.0 484279.0),J
10618,13481006,Amazonenstraat 48,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,38.0,106.0,,KE05,POINT (119158.0 484264.0),J
10619,13581229,Velazquezstraat 19,(rechts),1,Actueel,,17,RVS-bout,22.0,79.0,N,KJ10,POINT (120048.8 484275.9),J
10620,13581230,Velazquezstraat 5/7,,1,Actueel,,17,RVS-bout,35.0,101.0,N,KJ10,POINT (120094.4 484278.5),J
10621,13581231,Holbeinstraat 22/24,,1,Actueel,,17,RVS-bout,0.0,112.0,O,KJ10,POINT (120124.0 484251.9),J
10622,13581232,Stadionkade 9/10,,1,Actueel,,17,RVS-bout,15.0,108.0,Z,KJ10,POINT (120087.8 484233.2),J
10623,13581233,Holbeinstraat 45,(links),1,Actueel,,17,RVS-bout,41.0,94.0,W,KJ11,POINT (120138.4 484267.0),J
10624,13581234,Holbeinstraat 23/25,,1,Actueel,,17,RVS-bout,0.0,57.0,W,KJ11,POINT (120148.1 484330.7),J
10625,13581235,Holbeinstraat 5,,1,Actueel,,17,RVS-bout,0.0,117.0,ZW,KJ11,POINT (120134.7 484388.4),J
10626,13581236,Holbeinstraat 1,(links),2,Niet te meten,2016-09-21,17,RVS-bout,0.0,115.0,W,KJ11,POINT (120130.0 484418.4),J
10627,13581237,Stadionweg 51/53,,1,Actueel,,17,RVS-bout,0.0,121.0,N,KJ11,POINT (120171.8 484435.9),J
10628,13581238,Beethovenstraat  102/104,,1,Actueel,,17,RVS-bout,10.0,15.0,O,KJ11,POINT (120208.6 484426.2),J
